id	split	content_class	path
9265	validate	9226-lilith-ai-products	9226-lilith-ai-products/baby/9265_gen_products-baby_footed-sleeper-terracotta-fox_flat_p0037_1024x1536.png
9267	test	9226-lilith-ai-products	9226-lilith-ai-products/baby/9267_gen_products-baby_kimono-wrap-top-blush_flat_p0039_1024x1536.png
9268	train	9226-lilith-ai-products	9226-lilith-ai-products/baby/9268_gen_products-baby_knit-hat-mitten-set-blush_flat_p0040_1024x1024.png
9269	test	9226-lilith-ai-products	9226-lilith-ai-products/baby/9269_gen_products-baby_knit-romper-overalls-sage_flat_p0041_1024x1536.png
9270	train	9226-lilith-ai-products	9226-lilith-ai-products/baby/9270_gen_products-baby_leggings-fivepack-prints_flat_p0042_1536x1024.png
9271	validate	9226-lilith-ai-products	9226-lilith-ai-products/baby/9271_gen_products-baby_mustard-fleece-onesie_flat_p0043_1024x1536.png
9272	train	9226-lilith-ai-products	9226-lilith-ai-products/baby/9272_gen_products-baby_onesie-multipack-coral-sage-cream_flat_p0044_1024x1024.png
9273	validate	9226-lilith-ai-products	9226-lilith-ai-products/baby/9273_gen_products-baby_sleeper-zip-giggle_onmodel_p0045_1024x1536.png
9274	train	9226-lilith-ai-products	9226-lilith-ai-products/baby/9274_gen_products-baby_tutu-dress-twirl_onmodel_p0046_1024x1536.png
9275	validate	9226-lilith-ai-products	9226-lilith-ai-products/baby/9275_gen_products-baby_romper-yellow-gingham_flat_p0047_1024x1536.png
9276	train	9226-lilith-ai-products	9226-lilith-ai-products/baby/9276_gen_products-baby_sleep-sack-sage-bunny_flat_p0048_1024x1536.png
9277	test	9226-lilith-ai-products	9226-lilith-ai-products/baby/9277_gen_products-baby_sun-hat-bucket-floral_flat_p0049_1024x1024.png
9278	train	9226-lilith-ai-products	9226-lilith-ai-products/baby/9278_gen_products-baby_swaddle-set-dusty-blue-stars_flat_p0050_1024x1024.png
9279	test	9226-lilith-ai-products	9226-lilith-ai-products/baby/9279_gen_products-baby_tee-stripe-three-pack_flat_p0051_1536x1024.png
9280	train	9226-lilith-ai-products	9226-lilith-ai-products/baby/9280_gen_products-baby_tutu-dress-coral-tulle_flat_p0052_1024x1536.png
9281	validate	9226-lilith-ai-products	9226-lilith-ai-products/baby/9281_gen_products-baby_kids-rainbow-stripe-romper_flat_p0053_1024x1536.png
9282	train	9226-lilith-ai-products	9226-lilith-ai-products/baby/9282_gen_products-baby_kids-ruffle-floral-dress-teal_flat_p0054_2880x2880.png
9283	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9283_gen_products-beauty_auremor_feature_p0055_1024x1536.png
9284	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9284_gen_products-beauty_auremor-brand-set_flat_p0056_1536x1024.png
9285	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9285_gen_products-beauty_auremor-lip-oil_p0057_1024x1024.png
9286	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9286_gen_products-beauty_auremor-retinol-back_ingredients_p0058_1024x1536.png
9287	test	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9287_gen_products-beauty_auremor-retinol-night-serum_p0059_1024x1536.png
9288	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9288_gen_products-beauty_auremor-solid-perfume-compact_p0060_1024x1024.png
9289	test	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9289_gen_products-beauty_bryn-birch_feature_p0061_1024x1536.png
9290	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9290_gen_products-beauty_bryn-birch-beard-oil_p0062_1024x1536.png
9291	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9291_gen_products-beauty_bryn-birch-beard-oil-back_ingredients_p0062_1024x1536.png
9292	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9292_gen_products-beauty_bryn-birch-brand-set_flat_p0063_1536x1024.png
9293	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9293_gen_products-beauty_bryn-birch-charcoal-clay-mask_p0064_1024x1024.png
9294	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9294_gen_products-beauty_bryn-birch-scalp-hair-oil_p0065_1024x1536.png
9295	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9295_gen_products-beauty_ceramic-cream-jar_spec_p0066_1024x1536.png
9296	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9296_gen_products-beauty_dewmark_feature_p0067_1024x1536.png
9297	test	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9297_gen_products-beauty_dewmark-aqua-peptide-back_ingredients_p0068_1024x1536.png
9298	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9298_gen_products-beauty_dewmark-aqua-peptide-gel-cream_p0069_1024x1024.png
9299	test	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9299_gen_products-beauty_dewmark-brand-set_flat_p0070_1536x1024.png
9300	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9300_gen_products-beauty_dewmark-glass-mist-setting-spray_p0071_1024x1536.png
9301	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9301_gen_products-beauty_dewmark-micellar-cleansing-water_p0072_1024x1536.png
9302	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9302_gen_products-beauty_florwell_feature_p0073_1536x1024.png
9303	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9303_gen_products-beauty_florwell-bath-soak-back_ingredients_p0074_1024x1536.png
9304	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9304_gen_products-beauty_florwell-botanical-body-wash_p0075_1024x1536.png
9305	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9305_gen_products-beauty_florwell-brand-set_flat_p0076_1536x1024.png
9306	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9306_gen_products-beauty_florwell-mineral-bath-soak_p0077_1024x1024.png
9307	test	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9307_gen_products-beauty_florwell-rose-oat-bar-soap_p0078_1024x1024.png
9308	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9308_gen_products-beauty_ingredients-back-rosehip-oil_ingredients_p0079_1024x1536.png
9309	test	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9309_gen_products-beauty_lip-balm-trio-product_p0080_1536x1024.png
9310	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9310_gen_products-beauty_lip-mask-pot-overnight_p0081_1024x1024.png
9311	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9311_gen_products-beauty_makeup-brush-set_flat_p0082_1536x1024.png
9312	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9312_gen_products-beauty_makeup-sponge-pair_p0083_1536x1024.png
9313	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9313_gen_products-beauty_moisturizer-back-sage_ingredients_p0084_2048x2048.png
9314	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9314_gen_products-beauty_skin-cleanser_p0085_2048x2048.jpg
9315	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9315_gen_products-beauty_tintwell_feature_p0086_1024x1536.png
9316	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9316_gen_products-beauty_tintwell-brand-set_flat_p0087_1536x1024.png
9317	test	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9317_gen_products-beauty_tintwell-cheek-lip-tint-back_ingredients_p0088_1024x1536.png
9318	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9318_gen_products-beauty_tintwell-cheek-lip-tint-stick_p0089_1024x1024.png
9319	test	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9319_gen_products-beauty_tintwell-nail-polish-duo_p0090_1536x1024.png
9320	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9320_gen_products-beauty_tintwell-tinted-brow-gel_p0091_1024x1024.png
9321	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9321_gen_products-beauty_veraloe_feature_p0092_1024x1536.png
9322	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9322_gen_products-beauty_veraloe-after-sun-back_ingredients_p0093_1024x1536.png
9323	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9323_gen_products-beauty_veraloe-after-sun-aloe-gel_p0094_1024x1536.png
9324	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9324_gen_products-beauty_veraloe-brand-set_flat_p0095_1536x1024.png
9325	validate	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9325_gen_products-beauty_veraloe-nourishing-hand-cream_p0096_1024x1024.png
9326	train	9226-lilith-ai-products	9226-lilith-ai-products/beauty/9326_gen_products-beauty_veraloe-whipped-body-butter_p0097_1024x1024.png
9327	test	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9327_gen_products-beverages_blackpine-cold-brew-can_p0098_1024x1536.png
9328	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9328_gen_products-beverages_blackpine-vanilla-latte-canned-coffee_p0099_1024x1536.png
9329	test	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9329_gen_products-beverages_citrine-grapefruit-sparkling-water-can_p0100_1024x1536.png
9330	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9330_gen_products-beverages_citrine-spring-water-bottle_p0101_1024x1536.png
9331	validate	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9331_gen_products-beverages_drypine-classic-tonic-water-bottle_p0102_1024x1536.png
9332	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9332_gen_products-beverages_drypine-club-soda-mixer-can_p0103_1024x1536.png
9333	validate	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9333_gen_products-beverages_fieldfuel-blue-raspberry-sports-drink-bottle_p0104_1024x1536.png
9334	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9334_gen_products-beverages_fizzwell-cola-soda-can_p0105_1024x1536.png
9335	validate	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9335_gen_products-beverages_greenmeadow-mango-smoothie-bottle_p0106_1024x1536.png
9336	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9336_gen_products-beverages_harvest-lane-black-cherry-hard-seltzer-can_p0107_1024x1536.png
9337	test	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9337_gen_products-beverages_ironhart-amber-lager-bottle_p0108_1024x1536.png
9338	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9338_gen_products-beverages_ironhart-citra-ipa-craft-beer-can_p0109_1024x1536.png
9339	test	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9339_gen_products-beverages_lumiera-prosecco-bottle_p0110_1024x1536.png
9340	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9340_gen_products-beverages_meadowmilk-almond-milk-bottle_p0111_1024x1536.png
9341	validate	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9341_gen_products-beverages_meadowmilk-oat-milk-carton_p0112_1024x1536.png
9342	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9342_gen_products-beverages_meadowmilk-vanilla-oat-milk-carton_p0113_1024x1536.png
9343	validate	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9343_gen_products-beverages_mossfield-peach-iced-tea-bottle_p0114_1024x1536.png
9344	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9344_gen_products-beverages_orchardmark-cloudy-apple-juice-bottle_p0115_1024x1536.png
9345	validate	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9345_gen_products-beverages_pulsewater-watermelon-electrolyte-bottle_p0116_1024x1536.png
9346	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9346_gen_products-beverages_sunpitcher-classic-lemonade-carton_p0117_1024x1536.png
9347	test	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9347_gen_products-beverages_valdimora-cabernet-red-wine-bottle_p0118_1024x1536.png
9348	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9348_gen_products-beverages_valdimora-sauvignon-blanc-white-wine-bottle_p0119_1024x1536.png
9349	test	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9349_gen_products-beverages_voltbeam-tropical-energy-drink-can_p0120_1024x1536.png
9350	train	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9350_gen_products-beverages_wildferment-ginger-beer-bottle_p0121_1024x1536.png
9351	validate	9226-lilith-ai-products	9226-lilith-ai-products/beverages/9351_gen_products-beverages_wildferment-ginger-kombucha-bottle_p0122_1024x1536.png
9352	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/fabric-textures/9352_gen_products-clothing-fabric-textures_swatch-buffalo-check-flannel_p0123_2048x2048.png
9353	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/fabric-textures/9353_gen_products-clothing-fabric-textures_swatch-rust-ripstop-nylon_p0124_4096x4096.jpg
9354	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/fabric-textures/9354_gen_products-clothing-fabric-textures_swatch-tan-full-grain-leather_p0125_4096x4096.jpg
9355	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/fabric-textures/9355_gen_products-clothing-fabric-textures_swatch-teal-merino-ribbed_p0126_4096x4096.jpg
9356	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/fabric-textures/9356_gen_products-clothing-fabric-textures_texture-emerald-velvet_detail_p0127_3840x2160.png
9357	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/fabric-textures/9357_gen_products-clothing-fabric-textures_texture-magenta-leopard-sequin_detail_p0128_3840x2160.png
9358	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/fabric-textures/9358_gen_products-clothing-fabric-textures_texture-white-faux-fur_detail_p0129_3840x2160.png
9359	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9359_gen_products-clothing-kids_baby-onmodel-overalls-walking-smile_onmodel_p0130_1024x1536.png
9360	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9360_gen_products-clothing-kids_baby-overalls-denim-light-wash_flat_p0131_1024x1536.png
9361	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9361_gen_products-clothing-kids_footwear-kids-velcro-sneaker-coral_p0132_1536x1024.png
9362	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9362_gen_products-clothing-kids_footwear-womens-ballet-flat-blush_p0133_1536x1024.png
9363	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9363_gen_products-clothing-kids_baby-romper_flat_p0134_1024x1024.png
9364	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9364_gen_products-clothing-kids_bomber-jacket-teal_ghost_p0135_1024x1536.png
9365	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9365_gen_products-clothing-kids_cardigan-blush_onmodel_p0136_1024x1536.png
9366	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9366_gen_products-clothing-kids_cherry-print-overalls_onmodel_p0137_1024x1536.png
9367	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9367_gen_products-clothing-kids_citrus-rain-jacket_ghost_p0138_1024x1536.png
9368	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9368_gen_products-clothing-kids_denim-overalls-mid-wash_onmodel_p0139_3072x5504.jpg
9369	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9369_gen_products-clothing-kids_dino-pajama-set_flat_p0140_1536x1024.png
9370	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9370_gen_products-clothing-kids_dress-corduroy_onmodel_p0141_1024x1536.png
9371	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9371_gen_products-clothing-kids_flannel-shirt_ghost_p0142_1024x1536.png
9372	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9372_gen_products-clothing-kids_floral-dress_onmodel_p0143_1024x1536.png
9373	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9373_gen_products-clothing-kids_graphic-tee-space_p0144_1024x1024.png
9374	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9374_gen_products-clothing-kids_hoodie-zip-yellow_onmodel_p0145_1024x1536.png
9375	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9375_gen_products-clothing-kids_jeans_flat_p0146_1024x1536.png
9376	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9376_gen_products-clothing-kids_joggers-gray_flat_p0147_1024x1024.png
9377	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9377_gen_products-clothing-kids_leggings-coral_flat_p0148_1024x1024.png
9378	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9378_gen_products-clothing-kids_magenta-tutu-dress_onmodel_p0149_1024x1536.png
9379	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9379_gen_products-clothing-kids_onesie-baby_flat_p0150_1024x1024.png
9380	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9380_gen_products-clothing-kids_overall-toddler_ghost_p0151_1024x1536.png
9381	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9381_gen_products-clothing-kids_pajama-cloud_flat_p0152_1536x1024.png
9382	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9382_gen_products-clothing-kids_puffer-vest_ghost_p0153_1024x1536.png
9383	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9383_gen_products-clothing-kids_rainbow-graphic-tee-set_flat_p0154_4096x4096.jpg
9384	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9384_gen_products-clothing-kids_rainbow-tee_p0155_2160x3840.png
9385	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9385_gen_products-clothing-kids_rainbow-tee-set_flat_p0156_1536x1024.png
9386	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9386_gen_products-clothing-kids_romper-summer_ghost_p0157_1024x1536.png
9387	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9387_gen_products-clothing-kids_shorts-cargo_flat_p0158_1024x1024.png
9388	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9388_gen_products-clothing-kids_skirt-tulle_onmodel_p0159_1024x1536.png
9389	test	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9389_gen_products-clothing-kids_sneaker-canvas_flat_p0160_1024x1024.png
9390	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9390_gen_products-clothing-kids_tee-graphic-truck_p0161_1024x1024.png
9391	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9391_gen_products-clothing-kids_tshirt-stripe_onmodel_p0162_1024x1536.png
9392	train	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9392_gen_products-clothing-kids_tutu_onmodel_p0163_1024x1536.png
9393	validate	9226-lilith-ai-products	9226-lilith-ai-products/clothing/kids/9393_gen_products-clothing-kids_twopiece-set-stripe_flat_p0164_1536x1024.png
