rank	cumulative_gp	image_path	scale_w	scale_h	megapixels	content_class	variant_name
952	0.0112	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/grocery/whitelabel/9716_gen_products-grocery-whitelabel_popcorn-bag-blush_p0477_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9716.scale85x128
953	0.0112	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/grocery/whitelabel/9718_gen_products-grocery-whitelabel_salt-grinder_p0479_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9718.scale85x128
954	0.0112	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/grocery/whitelabel/9720_gen_products-grocery-whitelabel_snack-bar-single-yellow_p0481_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9720.scale128x85
955	0.0112	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/grocery/whitelabel/9722_gen_products-grocery-whitelabel_soy-sauce-bottle_p0483_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9722.scale85x128
956	0.0113	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/grocery/whitelabel/9724_gen_products-grocery-whitelabel_tortilla-chips-bag_p0485_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9724.scale85x128
957	0.0113	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9726_gen_products-home-decor_amber-glass-bud-vase-trio_flat_p0487_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9726.scale128x85
958	0.0113	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9728_gen_products-home-decor_bedding-flatlay-warm_detail_p0489_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9728.scale128x128
959	0.0113	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9730_gen_products-home-decor_blush-glass-jar-candle_p0491_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9730.scale85x128
960	0.0113	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9732_gen_products-home-decor_boho-throw-pillow-terracotta_p0493_4096x4096.sdr.png	128	128	0.0164	9226-lilith-ai-products	9732.scale128x128
961	0.0113	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9734_gen_products-home-decor_brass-candleholder-set_p0495_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9734.scale128x85
962	0.0113	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9736_gen_products-home-decor_brass-table-clock_p0497_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9736.scale128x128
963	0.0113	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9738_gen_products-home-decor_candle-tobacco-vetiver-product_p0499_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9738.scale85x128
964	0.0114	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9740_gen_products-home-decor_ceramic-vase-trio_p0501_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9740.scale128x85
965	0.0114	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9742_gen_products-home-decor_coral-velvet-throw-pillow_p0503_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9742.scale128x128
966	0.0114	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9744_gen_products-home-decor_pillow-textured_p0505_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9744.scale128x128
967	0.0114	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9746_gen_products-home-decor_dusty-blue-quilted-coverlet_flat_p0507_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9746.scale128x85
968	0.0114	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9748_gen_products-home-decor_framed-abstract-art-print_p0509_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9748.scale85x128
969	0.0114	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9750_gen_products-home-decor_gallery-frame-set_p0511_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9750.scale128x85
970	0.0114	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9752_gen_products-home-decor_matte-black-table-lamp_p0513_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9752.scale85x128
971	0.0115	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9754_gen_products-home-decor_modern-wall-clock_p0515_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9754.scale128x128
972	0.0115	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9756_gen_products-home-decor_natural-jute-basket-round_p0517_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9756.scale128x128
973	0.0115	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9758_gen_products-home-decor_navy-stripe-throw-blanket_flat_p0519_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9758.scale128x128
974	0.0115	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9760_gen_products-home-decor_round-wall-mirror-brass_p0521_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9760.scale128x128
975	0.0115	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9762_gen_products-home-decor_sage-linen-duvet-set_flat_p0523_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9762.scale128x85
976	0.0115	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9764_gen_products-home-decor_scented-candle-glass-jar_p0525_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9764.scale85x128
977	0.0115	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9766_gen_products-home-decor_sunny-yellow-hand-towel-set_flat_p0527_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9766.scale128x85
978	0.0115	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9768_gen_products-home-decor_terracotta-tufted-bath-mat_p0529_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9768.scale128x85
979	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9770_gen_products-home-decor_washed-linen-bedding-set-sage_flat_p0531_5504x3072.sdr.png	128	71	0.0091	9226-lilith-ai-products	9770.scale128x71
980	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9772_gen_products-home-decor_woven-magazine-basket_p0533_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9772.scale85x128
981	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/decor/9774_gen_products-home-decor_woven-rattan-pendant-light_p0535_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9774.scale85x128
982	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9776_gen_products-home-furniture_ergonomic-desk-chair_p0537_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9776.scale85x128
983	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9778_gen_products-home-furniture_kitchen-island-cart_p0539_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9778.scale85x128
984	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9780_gen_products-home-furniture_leather-bar-stool_p0541_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9780.scale85x128
985	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9782_gen_products-home-furniture_mid-century-lounge-chair_p0543_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9782.scale85x128
986	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9784_gen_products-home-furniture_oval-coffee-table_p0545_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9784.scale128x85
987	0.0116	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9786_gen_products-home-furniture_rectangular-dining-table_p0547_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9786.scale128x85
988	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9788_gen_products-home-furniture_six-drawer-dresser_p0549_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9788.scale128x85
989	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9790_gen_products-home-furniture_storage-bench-upholstered_p0551_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9790.scale128x85
990	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9792_gen_products-home-furniture_two-drawer-nightstand_p0553_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9792.scale85x128
991	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9794_gen_products-home-furniture_upholstered-accent-armchair_p0555_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9794.scale85x128
992	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9796_gen_products-home-furniture_upholstered-headboard_p0557_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9796.scale128x85
993	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/furniture/9798_gen_products-home-furniture_walnut-side-table_p0559_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9798.scale85x128
994	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9800_gen_products-home-kitchen_ashridge-chef-knife_p0561_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9800.scale128x85
995	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9802_gen_products-home-kitchen_ashridge-espresso-cups_p0563_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9802.scale128x85
996	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9804_gen_products-home-kitchen_ashridge-garlic-press_p0565_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9804.scale128x85
997	0.0117	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9806_gen_products-home-kitchen_ashridge-vegetable-peeler_p0567_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9806.scale128x85
998	0.0118	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9808_gen_products-home-kitchen_ceramic-coral-coffee-mug_p0569_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9808.scale128x128
999	0.0118	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9810_gen_products-home-kitchen_cream-ribbed-tumbler-set_p0571_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9810.scale128x85
1000	0.0118	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9812_gen_products-home-kitchen_fieldstone-baking-sheet_p0573_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9812.scale128x85
1001	0.0118	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9814_gen_products-home-kitchen_fieldstone-dinnerware-plates_p0575_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9814.scale128x85
1002	0.0118	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9816_gen_products-home-kitchen_fieldstone-glass-pitcher_p0577_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9816.scale85x128
1003	0.0118	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9818_gen_products-home-kitchen_fieldstone-mixing-bowls_p0579_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9818.scale128x85
1004	0.0118	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9820_gen_products-home-kitchen_fieldstone-nonstick-pan_p0581_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9820.scale128x128
1005	0.0118	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9822_gen_products-home-kitchen_fieldstone-silicone-spatula_p0583_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9822.scale85x128
1006	0.0119	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9824_gen_products-home-kitchen_marble-serving-tray_p0585_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9824.scale128x85
1007	0.0119	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9826_gen_products-home-kitchen_merch-mug-coffee-club_p0587_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9826.scale85x128
1008	0.0119	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/kitchen/9828_gen_products-home-kitchen_stoneware-mug-speckled-cream_p0589_4096x4096.sdr.png	128	128	0.0164	9226-lilith-ai-products	9828.scale128x128
1009	0.0119	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9830_gen_products-home-small-appliances_anchor-anvil-2-slice-toaster_p0591_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9830.scale128x85
1010	0.0119	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9832_gen_products-home-small-appliances_anchor-anvil-electric-kettle_p0593_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9832.scale85x128
1011	0.0119	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9834_gen_products-home-small-appliances_anchor-anvil-rice-cooker_p0595_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9834.scale85x128
1012	0.0119	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9836_gen_products-home-small-appliances_anchor-anvil-stand-mixer_p0597_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9836.scale85x128
1013	0.0119	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9838_gen_products-home-small-appliances_appliance-blender-countertop-teal_p0599_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9838.scale85x128
1014	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9840_gen_products-home-small-appliances_blackpine-gooseneck-kettle_p0601_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9840.scale85x128
1015	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9842_gen_products-home-small-appliances_ironvale-digital-air-fryer_p0603_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9842.scale85x128
1016	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9844_gen_products-home-small-appliances_ironvale-multi-cooker-pressure-cooker_p0605_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9844.scale85x128
1017	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9846_gen_products-home-small-appliances_kettlebay-12-cup-drip-coffee-maker_p0607_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9846.scale85x128
1018	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9848_gen_products-home-small-appliances_kettlebay-centrifugal-juicer_p0609_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9848.scale85x128
1019	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9850_gen_products-home-small-appliances_kettlebay-espresso-machine_p0611_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9850.scale85x128
1020	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9852_gen_products-home-small-appliances_kettlebay-ice-cream-maker_p0613_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9852.scale85x128
1021	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/home/small-appliances/9854_gen_products-home-small-appliances_kettlebay-milk-frother_p0615_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9854.scale85x128
1022	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9856_gen_products-sporting-goods_daypack-22l-rust_p0617_2816x1536.sdr.png	128	70	0.0090	9226-lilith-ai-products	9856.scale128x70
1023	0.0120	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9858_gen_products-sporting-goods_duffel-bag-60l-charcoal_p0619_2816x1536.sdr.png	128	70	0.0090	9226-lilith-ai-products	9858.scale128x70
1024	0.0121	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9860_gen_products-sporting-goods_insulated-tumbler-40oz-teal_p0621_4096x4096.sdr.png	128	128	0.0164	9226-lilith-ai-products	9860.scale128x128
1025	0.0121	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9862_gen_products-sporting-goods_internal-frame-backpack-50l-slate_p0623_1536x2816.sdr.png	70	128	0.0090	9226-lilith-ai-products	9862.scale70x128
1026	0.0121	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9864_gen_products-sporting-goods_merch-dad-cap_p0625_2048x2048.sdr.png	128	128	0.0164	9226-lilith-ai-products	9864.scale128x128
1027	0.0121	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9866_gen_products-sporting-goods_mummy-sleeping-bag-teal_p0627_2816x1536.sdr.png	128	70	0.0090	9226-lilith-ai-products	9866.scale128x70
1028	0.0121	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9868_gen_products-sporting-goods_rain-shell-jacket_feature_p0629_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9868.scale85x128
1029	0.0121	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9870_gen_products-sporting-goods_ribbed-knit-beanie-mustard_p0631_4096x4096.sdr.png	128	128	0.0164	9226-lilith-ai-products	9870.scale128x128
1030	0.0121	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9872_gen_products-sporting-goods_ski-helmet-product-electric_p0633_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9872.scale85x128
1031	0.0121	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9874_gen_products-sporting-goods_wrap-sunglasses-orange_p0635_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9874.scale128x85
1032	0.0122	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9876_gen_products-sporting-goods_trail-backpack-marigold_p0637_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9876.scale85x128
1033	0.0122	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9878_gen_products-sporting-goods_water-bottle-tomato-product_p0639_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9878.scale85x128
1034	0.0122	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/sporting-goods/9880_gen_products-sporting-goods_yoga-mat-jewel-tone_p0641_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9880.scale128x85
1035	0.0122	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/toys/9882_gen_products-toys_baby-wooden-rattle_p0643_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9882.scale128x128
1036	0.0122	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/toys/9884_gen_products-toys_board-game-box-strategy_p0645_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9884.scale128x128
1037	0.0122	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/toys/9886_gen_products-toys_card-game-deck-box_p0647_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9886.scale85x128
1038	0.0122	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/toys/9888_gen_products-toys_jigsaw-puzzle-1000-piece_p0649_1536x1024.sdr.png	128	85	0.0109	9226-lilith-ai-products	9888.scale128x85
1039	0.0122	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/toys/9890_gen_products-toys_kids-art-supply-caddy_p0651_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9890.scale128x128
1040	0.0123	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/toys/9892_gen_products-toys_kids-soccer-ball_p0653_1024x1024.sdr.png	128	128	0.0164	9226-lilith-ai-products	9892.scale128x128
1041	0.0123	/mnt/v/output/imazen-26-png/9226-lilith-ai-products/toys/9894_gen_products-toys_kids-three-wheel-scooter_p0655_1024x1536.sdr.png	85	128	0.0109	9226-lilith-ai-products	9894.scale85x128
